year,GEOID,county,variable,estimate,moe
2016,13223,Paulding County,median_unit_value,158800,5135
2016,13223,Paulding County,median_household_income,69956,6118
2016,13247,Rockdale County,total_pop,89355,NA
2016,13247,Rockdale County,pop_white,36703,2033
2016,13247,Rockdale County,pop_baa,49010,1034
2016,13247,Rockdale County,pop_aian,NA,NA
2016,13247,Rockdale County,pop_asian,2074,391
2016,13247,Rockdale County,pop_nhpi,NA,NA
2016,13247,Rockdale County,pop_other_race,NA,NA
2016,13247,Rockdale County,pop_foreign_born,7174,1417
2016,13247,Rockdale County,median_rent,954,79
2016,13247,Rockdale County,median_rent_income_percent,24.7,3.5
2016,13247,Rockdale County,median_unit_value,166100,11354
2016,13247,Rockdale County,median_household_income,63284,3378
2016,13297,Walton County,total_pop,90184,NA
2016,13297,Walton County,pop_white,70409,1672
2016,13297,Walton County,pop_baa,16466,275
2016,13297,Walton County,pop_aian,NA,NA
2016,13297,Walton County,pop_asian,1543,218
2016,13297,Walton County,pop_nhpi,NA,NA
2016,13297,Walton County,pop_other_race,1969,1644
2016,13297,Walton County,pop_foreign_born,5033,2027
2016,13297,Walton County,median_rent,957,45
2016,13297,Walton County,median_rent_income_percent,36.3,3.7
2016,13297,Walton County,median_unit_value,168900,6819
2016,13297,Walton County,median_household_income,61870,3834
2017,13013,Barrow County,total_pop,79061,NA
2017,13013,Barrow County,pop_white,64668,1128
2017,13013,Barrow County,pop_baa,10262,357
2017,13013,Barrow County,pop_aian,610,525
2017,13013,Barrow County,pop_asian,3233,90
2017,13013,Barrow County,pop_nhpi,NA,NA
2017,13013,Barrow County,pop_other_race,2259,1156
2017,13013,Barrow County,pop_foreign_born,6009,1240
2017,13013,Barrow County,median_rent,894,94
2017,13013,Barrow County,median_rent_income_percent,30.1,3.8
2017,13013,Barrow County,median_unit_value,156400,5128
2017,13013,Barrow County,median_household_income,65488,3983
2017,13015,Bartow County,total_pop,105054,NA
2017,13015,Bartow County,pop_white,92378,2664
2017,13015,Bartow County,pop_baa,11853,1277
2017,13015,Bartow County,pop_aian,1039,457
2017,13015,Bartow County,pop_asian,1865,490
2017,13015,Bartow County,pop_nhpi,NA,NA
2017,13015,Bartow County,pop_other_race,3133,1814
2017,13015,Bartow County,pop_foreign_born,7553,1467
2017,13015,Bartow County,median_rent,874,32
2017,13015,Bartow County,median_rent_income_percent,34.6,7.7
2017,13015,Bartow County,median_unit_value,165400,8195
2017,13015,Bartow County,median_household_income,63857,7283
2017,13045,Carroll County,total_pop,117812,NA
2017,13045,Carroll County,pop_white,90697,1800
2017,13045,Carroll County,pop_baa,24007,748
2017,13045,Carroll County,pop_aian,1690,1382
2017,13045,Carroll County,pop_asian,1328,224
2017,13045,Carroll County,pop_nhpi,NA,NA
2017,13045,Carroll County,pop_other_race,1119,1063
2017,13045,Carroll County,pop_foreign_born,6254,1612
2017,13045,Carroll County,median_rent,826,39
2017,13045,Carroll County,median_rent_income_percent,24.8,3.7
2017,13045,Carroll County,median_unit_value,132800,11657
2017,13045,Carroll County,median_household_income,62842,3998
2017,13057,Cherokee County,total_pop,247573,NA
2017,13057,Cherokee County,pop_white,223315,2913
2017,13057,Cherokee County,pop_baa,17191,2110
2017,13057,Cherokee County,pop_aian,4570,1686
2017,13057,Cherokee County,pop_asian,6873,574
2017,13057,Cherokee County,pop_nhpi,NA,NA
2017,13057,Cherokee County,pop_other_race,3472,1669
2017,13057,Cherokee County,pop_foreign_born,20110,2805
2017,13057,Cherokee County,median_rent,1233,73
2017,13057,Cherokee County,median_rent_income_percent,28.3,2.2
2017,13057,Cherokee County,median_unit_value,251100,10630
2017,13057,Cherokee County,median_household_income,86698,4931
2017,13063,Clayton County,total_pop,285153,NA
2017,13063,Clayton County,pop_white,50385,3946
2017,13063,Clayton County,pop_baa,207520,1847
2017,13063,Clayton County,pop_aian,3109,2103
2017,13063,Clayton County,pop_asian,16066,572
2017,13063,Clayton County,pop_nhpi,NA,NA
2017,13063,Clayton County,pop_other_race,16633,3619
2017,13063,Clayton County,pop_foreign_born,34203,3396
2017,13063,Clayton County,median_rent,962,29
2017,13063,Clayton County,median_rent_income_percent,30.4,1.9
2017,13063,Clayton County,median_unit_value,103500,5666
2017,13063,Clayton County,median_household_income,56310,3662
2017,13067,Cobb County,total_pop,755754,NA
2017,13067,Cobb County,pop_white,470069,6803
2017,13067,Cobb County,pop_baa,224602,3036
2017,13067,Cobb County,pop_aian,7006,2648
2017,13067,Cobb County,pop_asian,47958,1536
2017,13067,Cobb County,pop_nhpi,873,563
2017,13067,Cobb County,pop_other_race,32369,6149
2017,13067,Cobb County,pop_foreign_born,126475,7506
2017,13067,Cobb County,median_rent,1165,21
2017,13067,Cobb County,median_rent_income_percent,28.3,1.8
2017,13067,Cobb County,median_unit_value,254300,6813
2017,13067,Cobb County,median_household_income,95257,3138
2017,13077,Coweta County,total_pop,143114,NA
2017,13077,Coweta County,pop_white,113044,1426
2017,13077,Coweta County,pop_baa,27054,696
2017,13077,Coweta County,pop_aian,547,427
2017,13077,Coweta County,pop_asian,3652,94
2017,13077,Coweta County,pop_nhpi,NA,NA
2017,13077,Coweta County,pop_other_race,1134,726
2017,13077,Coweta County,pop_foreign_born,10214,2030
2017,13077,Coweta County,median_rent,1075,54
2017,13077,Coweta County,median_rent_income_percent,31.1,3.2
2017,13077,Coweta County,median_unit_value,213800,10675
2017,13077,Coweta County,median_household_income,82168,6506
2017,13089,DeKalb County,total_pop,753253,NA
2017,13089,DeKalb County,pop_white,274736,5609
2017,13089,DeKalb County,pop_baa,417043,2445
2017,13089,DeKalb County,pop_aian,21391,3964
2017,13089,DeKalb County,pop_asian,54714,1761
2017,13089,DeKalb County,pop_nhpi,2167,1673
2017,13089,DeKalb County,pop_other_race,18944,5449
2017,13089,DeKalb County,pop_foreign_born,121565,7251
2017,13089,DeKalb County,median_rent,1123,20
2017,13089,DeKalb County,median_rent_income_percent,29.6,1.2
2017,13089,DeKalb County,median_unit_value,199800,8962
2017,13089,DeKalb County,median_household_income,82643,4137
2017,13097,Douglas County,total_pop,143882,NA
2017,13097,Douglas County,pop_white,69840,2904
2017,13097,Douglas County,pop_baa,71226,2471
2017,13097,Douglas County,pop_aian,715,715
2017,13097,Douglas County,pop_asian,3101,320
2017,13097,Douglas County,pop_nhpi,NA,NA
2017,13097,Douglas County,pop_other_race,1753,1003
2017,13097,Douglas County,pop_foreign_born,11494,2194
2017,13097,Douglas County,median_rent,994,61
2017,13097,Douglas County,median_rent_income_percent,26.5,2.2
2017,13097,Douglas County,median_unit_value,161300,5662
2017,13097,Douglas County,median_household_income,71305,6583
2017,13113,Fayette County,total_pop,112549,NA
2017,13113,Fayette County,pop_white,77540,2397
2017,13113,Fayette County,pop_baa,27895,847
2017,13113,Fayette County,pop_aian,1000,720
2017,13113,Fayette County,pop_asian,6759,535
2017,13113,Fayette County,pop_nhpi,1067,866
2017,13113,Fayette County,pop_other_race,3396,1712
2017,13113,Fayette County,pop_foreign_born,13170,2330
2017,13113,Fayette County,median_rent,1299,73
2017,13113,Fayette County,median_rent_income_percent,25.1,4.4
2017,13113,Fayette County,median_unit_value,280600,10762
2017,13113,Fayette County,median_household_income,94957,11459
2017,13117,Forsyth County,total_pop,227967,NA
2017,13117,Forsyth County,pop_white,188472,1524
2017,13117,Forsyth County,pop_baa,9303,370
2017,13117,Forsyth County,pop_aian,2042,721
2017,13117,Forsyth County,pop_asian,32129,287
2017,13117,Forsyth County,pop_nhpi,NA,NA
2017,13117,Forsyth County,pop_other_race,2643,1246
2017,13117,Forsyth County,pop_foreign_born,42349,3080
2017,13117,Forsyth County,median_rent,1485,106
2017,13117,Forsyth County,median_rent_income_percent,28.8,3.6
2017,13117,Forsyth County,median_unit_value,349500,7742
2017,13117,Forsyth County,median_household_income,116226,6758
2017,13121,Fulton County,total_pop,1041423,NA
2017,13121,Fulton County,pop_white,486898,6753
2017,13121,Fulton County,pop_baa,474336,3423
2017,13121,Fulton County,pop_aian,6414,1524
2017,13121,Fulton County,pop_asian,85645,3309
2017,13121,Fulton County,pop_nhpi,1462,1063
2017,13121,Fulton County,pop_other_race,16604,4021
2017,13121,Fulton County,pop_foreign_born,142718,6719
2017,13121,Fulton County,median_rent,1181,27
2017,13121,Fulton County,median_rent_income_percent,30.1,1
2017,13121,Fulton County,median_unit_value,306200,13641
2017,13121,Fulton County,median_household_income,100311,3976
2017,13135,Gwinnett County,total_pop,920260,NA
2017,13135,Gwinnett County,pop_white,463443,9347
2017,13135,Gwinnett County,pop_baa,273602,5721
2017,13135,Gwinnett County,pop_aian,11359,3052
2017,13135,Gwinnett County,pop_asian,118668,1727
2017,13135,Gwinnett County,pop_nhpi,547,415
2017,13135,Gwinnett County,pop_other_race,85751,9104
2017,13135,Gwinnett County,pop_foreign_born,232817,8734
2017,13135,Gwinnett County,median_rent,1216,23
2017,13135,Gwinnett County,median_rent_income_percent,30.7,2.1
2017,13135,Gwinnett County,median_unit_value,220000,4478
2017,13135,Gwinnett County,median_household_income,85332,3572
2017,13151,Henry County,total_pop,225813,NA
2017,13151,Henry County,pop_white,117567,3018
2017,13151,Henry County,pop_baa,103105,1376
2017,13151,Henry County,pop_aian,2444,1705
2017,13151,Henry County,pop_asian,9359,965
2017,13151,Henry County,pop_nhpi,NA,NA
2017,13151,Henry County,pop_other_race,NA,NA
2017,13151,Henry County,pop_foreign_born,16576,3748
2017,13151,Henry County,median_rent,1140,49
2017,13151,Henry County,median_rent_income_percent,28.1,3.4
2017,13151,Henry County,median_unit_value,169600,4661
2017,13151,Henry County,median_household_income,79862,4686
2017,13217,Newton County,total_pop,108078,NA
2017,13217,Newton County,pop_white,56272,2130
2017,13217,Newton County,pop_baa,49486,1964
2017,13217,Newton County,pop_aian,1378,1171
2017,13217,Newton County,pop_asian,NA,NA
2017,13217,Newton County,pop_nhpi,NA,NA
2017,13217,Newton County,pop_other_race,3041,1688
2017,13217,Newton County,pop_foreign_born,5505,1833
2017,13217,Newton County,median_rent,948,81
2017,13217,Newton County,median_rent_income_percent,33.8,14.8
2017,13217,Newton County,median_unit_value,148500,9524
2017,13217,Newton County,median_household_income,66039,8122
2017,13223,Paulding County,total_pop,159445,NA
2017,13223,Paulding County,pop_white,125626,1603
2017,13223,Paulding County,pop_baa,33538,1266
2017,13223,Paulding County,pop_aian,907,62
2017,13223,Paulding County,pop_asian,2381,224
2017,13223,Paulding County,pop_nhpi,NA,NA
2017,13223,Paulding County,pop_other_race,959,938
2017,13223,Paulding County,pop_foreign_born,7513,2315
2017,13223,Paulding County,median_rent,1118,65
2017,13223,Paulding County,median_rent_income_percent,26.2,3.9
2017,13223,Paulding County,median_unit_value,170400,5422
2017,13223,Paulding County,median_household_income,75044,9687
2017,13247,Rockdale County,total_pop,90312,NA
2017,13247,Rockdale County,pop_white,35361,2941
2017,13247,Rockdale County,pop_baa,50691,1350
2017,13247,Rockdale County,pop_aian,NA,NA
2017,13247,Rockdale County,pop_asian,1897,136
2017,13247,Rockdale County,pop_nhpi,NA,NA
2017,13247,Rockdale County,pop_other_race,3881,2605
2017,13247,Rockdale County,pop_foreign_born,10501,2099
2017,13247,Rockdale County,median_rent,971,27
2017,13247,Rockdale County,median_rent_income_percent,26.5,4.3
2017,13247,Rockdale County,median_unit_value,155800,11448
2017,13247,Rockdale County,median_household_income,73661,4111
2017,13255,Spalding County,total_pop,65380,NA
2017,13255,Spalding County,pop_white,41874,600
2017,13255,Spalding County,pop_baa,22718,497
2017,13255,Spalding County,pop_aian,533,497
2017,13255,Spalding County,pop_asian,961,234
2017,13255,Spalding County,pop_nhpi,NA,NA
2017,13255,Spalding County,pop_other_race,NA,NA
2017,13255,Spalding County,pop_foreign_born,1894,774
2017,13255,Spalding County,median_rent,800,68
2017,13255,Spalding County,median_rent_income_percent,30.2,3.9
2017,13255,Spalding County,median_unit_value,119100,13720
2017,13255,Spalding County,median_household_income,57955,7186
2017,13297,Walton County,total_pop,91600,NA
2017,13297,Walton County,pop_white,73142,1167
2017,13297,Walton County,pop_baa,16372,1067
2017,13297,Walton County,pop_aian,NA,NA
2017,13297,Walton County,pop_asian,1653,224
2017,13297,Walton County,pop_nhpi,NA,NA
2017,13297,Walton County,pop_other_race,2011,1310
2017,13297,Walton County,pop_foreign_born,4469,1625
2017,13297,Walton County,median_rent,870,100
2017,13297,Walton County,median_rent_income_percent,34.8,5.8
2017,13297,Walton County,median_unit_value,187300,9998
2017,13297,Walton County,median_household_income,67447,5013
2018,13013,Barrow County,total_pop,80809,NA
2018,13013,Barrow County,pop_white,64939,1818
2018,13013,Barrow County,pop_baa,11078,546
2018,13013,Barrow County,pop_aian,543,526
2018,13013,Barrow County,pop_asian,3510,177
2018,13013,Barrow County,pop_nhpi,NA,NA
2018,13013,Barrow County,pop_other_race,2434,1578
2018,13013,Barrow County,pop_foreign_born,7118,1592
2018,13013,Barrow County,median_rent,938,50
2018,13013,Barrow County,median_rent_income_percent,31.9,6.9
2018,13013,Barrow County,median_unit_value,169300,5261
2018,13013,Barrow County,median_household_income,75732,5565
2018,13015,Bartow County,total_pop,106408,NA
2018,13015,Bartow County,pop_white,92021,1277
2018,13015,Bartow County,pop_baa,13149,499
2018,13015,Bartow County,pop_aian,534,498
2018,13015,Bartow County,pop_asian,1341,226
2018,13015,Bartow County,pop_nhpi,NA,NA
2018,13015,Bartow County,pop_other_race,1394,1073
2018,13015,Bartow County,pop_foreign_born,6237,1220
2018,13015,Bartow County,median_rent,876,74
2018,13015,Bartow County,median_rent_income_percent,29,5.1
2018,13015,Bartow County,median_unit_value,177900,9352
2018,13015,Bartow County,median_household_income,69523,7363
2018,13045,Carroll County,total_pop,118121,NA
2018,13045,Carroll County,pop_white,89346,3278
2018,13045,Carroll County,pop_baa,24346,1960
2018,13045,Carroll County,pop_aian,2108,2014
2018,13045,Carroll County,pop_asian,NA,NA
2018,13045,Carroll County,pop_nhpi,NA,NA
2018,13045,Carroll County,pop_other_race,4239,2708
2018,13045,Carroll County,pop_foreign_born,3317,1115
2018,13045,Carroll County,median_rent,874,64
2018,13045,Carroll County,median_rent_income_percent,28.8,6.6
2018,13045,Carroll County,median_unit_value,143400,8249
2018,13045,Carroll County,median_household_income,62076,8423
2018,13057,Cherokee County,total_pop,254149,NA
2018,13057,Cherokee County,pop_white,223410,3908
2018,13057,Cherokee County,pop_baa,19506,1022
2018,13057,Cherokee County,pop_aian,3618,1589
2018,13057,Cherokee County,pop_asian,6722,532
2018,13057,Cherokee County,pop_nhpi,NA,NA
2018,13057,Cherokee County,pop_other_race,7522,3717
2018,13057,Cherokee County,pop_foreign_born,20113,2483
2018,13057,Cherokee County,median_rent,1262,60
2018,13057,Cherokee County,median_rent_income_percent,31.8,4
2018,13057,Cherokee County,median_unit_value,264000,10031
2018,13057,Cherokee County,median_household_income,95512,5692
2018,13063,Clayton County,total_pop,289615,NA
2018,13063,Clayton County,pop_white,50787,4508
2018,13063,Clayton County,pop_baa,211307,2197
2018,13063,Clayton County,pop_aian,1626,931
2018,13063,Clayton County,pop_asian,16217,854
2018,13063,Clayton County,pop_nhpi,NA,NA
2018,13063,Clayton County,pop_other_race,19126,3844
2018,13063,Clayton County,pop_foreign_born,36714,3223
2018,13063,Clayton County,median_rent,979,28
2018,13063,Clayton County,median_rent_income_percent,31.9,2.9
2018,13063,Clayton County,median_unit_value,116700,6117
2018,13063,Clayton County,median_household_income,61758,7524
2018,13067,Cobb County,total_pop,756865,NA
2018,13067,Cobb County,pop_white,456944,7673
2018,13067,Cobb County,pop_baa,224977,4829
2018,13067,Cobb County,pop_aian,5147,1470
2018,13067,Cobb County,pop_asian,48147,1130
2018,13067,Cobb County,pop_nhpi,2187,1726
2018,13067,Cobb County,pop_other_race,46667,7050
2018,13067,Cobb County,pop_foreign_born,108400,6828
2018,13067,Cobb County,median_rent,1236,24
2018,13067,Cobb County,median_rent_income_percent,28.7,1.5
2018,13067,Cobb County,median_unit_value,278700,6048
2018,13067,Cobb County,median_household_income,101034,1941
2018,13077,Coweta County,total_pop,145864,NA
2018,13077,Coweta County,pop_white,114038,2049
2018,13077,Coweta County,pop_baa,26896,1434
2018,13077,Coweta County,pop_aian,1982,1221
2018,13077,Coweta County,pop_asian,3892,260
2018,13077,Coweta County,pop_nhpi,NA,NA
2018,13077,Coweta County,pop_other_race,1702,1661
2018,13077,Coweta County,pop_foreign_born,7213,2196
2018,13077,Coweta County,median_rent,1131,94
2018,13077,Coweta County,median_rent_income_percent,30.3,5.7
2018,13077,Coweta County,median_unit_value,233700,11963
2018,13077,Coweta County,median_household_income,85248,7786
2018,13089,DeKalb County,total_pop,756558,NA
2018,13089,DeKalb County,pop_white,281507,4771
2018,13089,DeKalb County,pop_baa,414669,3380
2018,13089,DeKalb County,pop_aian,14165,2894
2018,13089,DeKalb County,pop_asian,54519,986
2018,13089,DeKalb County,pop_nhpi,3331,3241
2018,13089,DeKalb County,pop_other_race,12397,2740
2018,13089,DeKalb County,pop_foreign_born,130952,7814
2018,13089,DeKalb County,median_rent,1172,22
2018,13089,DeKalb County,median_rent_income_percent,30.8,1.7
2018,13089,DeKalb County,median_unit_value,235100,8396
2018,13089,DeKalb County,median_household_income,89103,4673
2018,13097,Douglas County,total_pop,145331,NA
2018,13097,Douglas County,pop_white,68993,2751
2018,13097,Douglas County,pop_baa,73503,1921
2018,13097,Douglas County,pop_aian,NA,NA
2018,13097,Douglas County,pop_asian,4227,1460
2018,13097,Douglas County,pop_nhpi,NA,NA
2018,13097,Douglas County,pop_other_race,3152,1879
2018,13097,Douglas County,pop_foreign_born,13516,2817
2018,13097,Douglas County,median_rent,1074,51
2018,13097,Douglas County,median_rent_income_percent,31.8,3.4
2018,13097,Douglas County,median_unit_value,170700,6356
2018,13097,Douglas County,median_household_income,82183,12097
2018,13113,Fayette County,total_pop,113459,NA
2018,13113,Fayette County,pop_white,77566,1821
2018,13113,Fayette County,pop_baa,28380,597
2018,13113,Fayette County,pop_aian,NA,NA
2018,13113,Fayette County,pop_asian,7117,457
2018,13113,Fayette County,pop_nhpi,NA,NA
2018,13113,Fayette County,pop_other_race,3129,1532
2018,13113,Fayette County,pop_foreign_born,10641,1743
2018,13113,Fayette County,median_rent,1227,136
2018,13113,Fayette County,median_rent_income_percent,27.4,3.3
2018,13113,Fayette County,median_unit_value,293900,11942
2018,13113,Fayette County,median_household_income,104267,11079
2018,13117,Forsyth County,total_pop,236612,NA
2018,13117,Forsyth County,pop_white,188320,1867
2018,13117,Forsyth County,pop_baa,11256,758
2018,13117,Forsyth County,pop_aian,1618,429
2018,13117,Forsyth County,pop_asian,36134,179
2018,13117,Forsyth County,pop_nhpi,NA,NA
2018,13117,Forsyth County,pop_other_race,4450,1669
2018,13117,Forsyth County,pop_foreign_born,43422,3093
2018,13117,Forsyth County,median_rent,1393,104
2018,13117,Forsyth County,median_rent_income_percent,26.6,2.9
2018,13117,Forsyth County,median_unit_value,351900,8005
2018,13117,Forsyth County,median_household_income,113667,6037
2018,13121,Fulton County,total_pop,1050114,NA
2018,13121,Fulton County,pop_white,487470,6709
2018,13121,Fulton County,pop_baa,470951,2999
2018,13121,Fulton County,pop_aian,7568,1891
2018,13121,Fulton County,pop_asian,85624,1221
2018,13121,Fulton County,pop_nhpi,1497,857
2018,13121,Fulton County,pop_other_race,22924,5578
2018,13121,Fulton County,pop_foreign_born,138537,6586
2018,13121,Fulton County,median_rent,1230,24
2018,13121,Fulton County,median_rent_income_percent,29.2,1
2018,13121,Fulton County,median_unit_value,333200,10629
2018,13121,Fulton County,median_household_income,105727,5864
2018,13135,Gwinnett County,total_pop,927781,NA
2018,13135,Gwinnett County,pop_white,454625,10949
2018,13135,Gwinnett County,pop_baa,276443,3273
2018,13135,Gwinnett County,pop_aian,11816,3718
2018,13135,Gwinnett County,pop_asian,121334,1844
2018,13135,Gwinnett County,pop_nhpi,1382,813
2018,13135,Gwinnett County,pop_other_race,93518,9761
2018,13135,Gwinnett County,pop_foreign_born,244856,12112
2018,13135,Gwinnett County,median_rent,1309,29
2018,13135,Gwinnett County,median_rent_income_percent,30.8,1.6
2018,13135,Gwinnett County,median_unit_value,232600,4227
2018,13135,Gwinnett County,median_household_income,88083,4293
2018,13151,Henry County,total_pop,230220,NA
2018,13151,Henry County,pop_white,110622,3598
2018,13151,Henry County,pop_baa,110673,1832
2018,13151,Henry County,pop_aian,2487,1770
2018,13151,Henry County,pop_asian,10886,1649
2018,13151,Henry County,pop_nhpi,NA,NA
2018,13151,Henry County,pop_other_race,4444,2360
2018,13151,Henry County,pop_foreign_born,18357,3761
2018,13151,Henry County,median_rent,1140,50
2018,13151,Henry County,median_rent_income_percent,31,4.2
2018,13151,Henry County,median_unit_value,185400,10288
2018,13151,Henry County,median_household_income,87497,5850
2018,13217,Newton County,total_pop,109541,NA
2018,13217,Newton County,pop_white,55220,1965
2018,13217,Newton County,pop_baa,52138,1143
2018,13217,Newton County,pop_aian,1284,1185
2018,13217,Newton County,pop_asian,1501,226
2018,13217,Newton County,pop_nhpi,NA,NA
2018,13217,Newton County,pop_other_race,1788,1624
2018,13217,Newton County,pop_foreign_born,5322,1672
2018,13217,Newton County,median_rent,1132,80
2018,13217,Newton County,median_rent_income_percent,33.1,5.5
2018,13217,Newton County,median_unit_value,165200,7486
2018,13217,Newton County,median_household_income,64040,7277
2018,13223,Paulding County,total_pop,164044,NA
2018,13223,Paulding County,pop_white,129189,2376
2018,13223,Paulding County,pop_baa,34447,952
2018,13223,Paulding County,pop_aian,822,632
2018,13223,Paulding County,pop_asian,2921,589
2018,13223,Paulding County,pop_nhpi,NA,NA
2018,13223,Paulding County,pop_other_race,1551,1169
2018,13223,Paulding County,pop_foreign_born,9987,3221
2018,13223,Paulding County,median_rent,1133,102
2018,13223,Paulding County,median_rent_income_percent,29.8,7.7
2018,13223,Paulding County,median_unit_value,190100,8813
2018,13223,Paulding County,median_household_income,80472,4202
2018,13247,Rockdale County,total_pop,90594,NA
2018,13247,Rockdale County,pop_white,34763,1836
2018,13247,Rockdale County,pop_baa,53714,1222
2018,13247,Rockdale County,pop_aian,NA,NA
2018,13247,Rockdale County,pop_asian,1869,226
2018,13247,Rockdale County,pop_nhpi,NA,NA
2018,13247,Rockdale County,pop_other_race,1704,1332
2018,13247,Rockdale County,pop_foreign_born,8985,1916
2018,13247,Rockdale County,median_rent,1115,60
2018,13247,Rockdale County,median_rent_income_percent,29.5,6.1
2018,13247,Rockdale County,median_unit_value,178000,15049
2018,13247,Rockdale County,median_household_income,71830,9660
2018,13255,Spalding County,total_pop,66100,NA
2018,13255,Spalding County,pop_white,41964,1164
2018,13255,Spalding County,pop_baa,23265,523
2018,13255,Spalding County,pop_aian,NA,NA
2018,13255,Spalding County,pop_asian,839,226
2018,13255,Spalding County,pop_nhpi,NA,NA
2018,13255,Spalding County,pop_other_race,890,756
2018,13255,Spalding County,pop_foreign_born,943,453
2018,13255,Spalding County,median_rent,913,96
2018,13255,Spalding County,median_rent_income_percent,34.9,5.7
2018,13255,Spalding County,median_unit_value,138300,13867
2018,13255,Spalding County,median_household_income,54685,10119
2018,13297,Walton County,total_pop,93503,NA
2018,13297,Walton County,pop_white,72755,1712
2018,13297,Walton County,pop_baa,17863,540
2018,13297,Walton County,pop_aian,NA,NA
2018,13297,Walton County,pop_asian,1853,148
2018,13297,Walton County,pop_nhpi,NA,NA
2018,13297,Walton County,pop_other_race,2038,1393
2018,13297,Walton County,pop_foreign_born,5711,1660
2018,13297,Walton County,median_rent,971,73
2018,13297,Walton County,median_rent_income_percent,29.5,5.5
2018,13297,Walton County,median_unit_value,214900,14780
2018,13297,Walton County,median_household_income,79089,7368
2019,13013,Barrow County,total_pop,83240,NA
2019,13013,Barrow County,pop_white,67208,1631
2019,13013,Barrow County,pop_baa,11495,334
2019,13013,Barrow County,pop_aian,816,515
2019,13013,Barrow County,pop_asian,3818,278
2019,13013,Barrow County,pop_nhpi,NA,NA
2019,13013,Barrow County,pop_other_race,2937,1496
2019,13013,Barrow County,pop_foreign_born,6669,1801
2019,13013,Barrow County,median_rent,1023,69
2019,13013,Barrow County,median_rent_income_percent,26.1,4.4
2019,13013,Barrow County,median_unit_value,184200,9283
2019,13013,Barrow County,median_household_income,73370,3678
2019,13015,Bartow County,total_pop,107738,NA
2019,13015,Bartow County,pop_white,92943,2266
2019,13015,Bartow County,pop_baa,13269,930
2019,13015,Bartow County,pop_aian,1072,836
2019,13015,Bartow County,pop_asian,1483,224
2019,13015,Bartow County,pop_nhpi,NA,NA
2019,13015,Bartow County,pop_other_race,2440,1867
2019,13015,Bartow County,pop_foreign_born,4705,1197
2019,13015,Bartow County,median_rent,946,111
2019,13015,Bartow County,median_rent_income_percent,27.6,3.6
2019,13015,Bartow County,median_unit_value,184200,16845
2019,13015,Bartow County,median_household_income,70880,8557
2019,13045,Carroll County,total_pop,119992,NA
2019,13045,Carroll County,pop_white,89277,3136
2019,13045,Carroll County,pop_baa,25338,769
2019,13045,Carroll County,pop_aian,701,234
2019,13045,Carroll County,pop_asian,1402,234
2019,13045,Carroll County,pop_nhpi,NA,NA
2019,13045,Carroll County,pop_other_race,4318,2971
2019,13045,Carroll County,pop_foreign_born,6421,1701
2019,13045,Carroll County,median_rent,888,76
2019,13045,Carroll County,median_rent_income_percent,28.2,5.3
2019,13045,Carroll County,median_unit_value,154700,6586
2019,13045,Carroll County,median_household_income,71324,2913
2019,13057,Cherokee County,total_pop,258773,NA
2019,13057,Cherokee County,pop_white,225774,3547
2019,13057,Cherokee County,pop_baa,20802,402
2019,13057,Cherokee County,pop_aian,4205,1898
2019,13057,Cherokee County,pop_asian,6654,130
2019,13057,Cherokee County,pop_nhpi,504,496
2019,13057,Cherokee County,pop_other_race,6575,3698
2019,13057,Cherokee County,pop_foreign_born,25133,3204
2019,13057,Cherokee County,median_rent,1266,123
2019,13057,Cherokee County,median_rent_income_percent,32.2,4.5
2019,13057,Cherokee County,median_unit_value,288200,9670
2019,13057,Cherokee County,median_household_income,102904,6355
2019,13063,Clayton County,total_pop,292256,NA
2019,13063,Clayton County,pop_white,57203,6107
2019,13063,Clayton County,pop_baa,213240,2961
2019,13063,Clayton County,pop_aian,2326,1444
2019,13063,Clayton County,pop_asian,17056,1365
2019,13063,Clayton County,pop_nhpi,1811,1432
2019,13063,Clayton County,pop_other_race,12490,4829
2019,13063,Clayton County,pop_foreign_born,41566,4465
2019,13063,Clayton County,median_rent,1050,36
2019,13063,Clayton County,median_rent_income_percent,29.2,1.8
2019,13063,Clayton County,median_unit_value,143600,7443
2019,13063,Clayton County,median_household_income,63769,5030
2019,13067,Cobb County,total_pop,760141,NA
2019,13067,Cobb County,pop_white,443612,7732
2019,13067,Cobb County,pop_baa,227365,3973
2019,13067,Cobb County,pop_aian,6453,1996
2019,13067,Cobb County,pop_asian,48235,1432
2019,13067,Cobb County,pop_nhpi,1241,763
2019,13067,Cobb County,pop_other_race,56903,7663
2019,13067,Cobb County,pop_foreign_born,122296,7923
2019,13067,Cobb County,median_rent,1255,32
2019,13067,Cobb County,median_rent_income_percent,29.2,1.4
2019,13067,Cobb County,median_unit_value,283300,6343
2019,13067,Cobb County,median_household_income,101728,4154
2019,13077,Coweta County,total_pop,148509,NA
2019,13077,Coweta County,pop_white,116100,1575
2019,13077,Coweta County,pop_baa,29820,1568
2019,13077,Coweta County,pop_aian,948,726
2019,13077,Coweta County,pop_asian,5190,1161
2019,13077,Coweta County,pop_nhpi,1197,1170
2019,13077,Coweta County,pop_other_race,1074,800
2019,13077,Coweta County,pop_foreign_born,8475,2018
2019,13077,Coweta County,median_rent,1152,129
2019,13077,Coweta County,median_rent_income_percent,33.8,5
2019,13077,Coweta County,median_unit_value,231200,10810
2019,13077,Coweta County,median_household_income,92993,6137
